user_id,work_id,title,body,visibility,created_at,updated_at
102,784433219776548723,Mixed feelings,Fantastic world-building and tension.,public,2024-01-21 17:00:27,2024-01-23 08:25:00
686,9622117756157103505,Not my favorite,I learned a lot from this book.,public,2025-01-17 14:11:06,2025-01-17 21:43:24
1061,3660920750665989028,Page-turner,Fantastic world-building and tension.,public,2025-04-24 00:16:22,2025-04-30 12:45:00
934,14912190540477347806,Classic,Ending surprised me—in a good way.,public,2024-06-16 17:12:34,2024-06-17 12:30:33
121,15469994070642599466,Solid read,Well-paced and engaging.,public,2023-11-04 07:37:55,2023-11-26 03:26:13
160,9743019758983883530,Mixed feelings,Characters felt real and memorable.,public,2024-02-20 23:31:23,2024-03-19 04:10:32
1044,13481643860829864121,Loved it,Needed tighter editing.,public,2023-01-21 21:56:48,2023-02-16 02:50:36
125,12806082230358114318,Loved it,Well-paced and engaging.,public,2023-02-04 04:22:07,2023-02-20 08:33:53
1262,13125774240140791078,Not my favorite,Plot dragged in the middle.,public,2024-08-26 19:19:24,2024-09-11 22:40:34
715,7515801353983070887,"Slow start, strong finish",Ending surprised me—in a good way.,private,2024-05-15 10:20:05,2024-06-02 00:30:29
1280,3634751632983177325,Couldn’t put it down,Plot dragged in the middle.,public,2025-03-26 14:42:34,2025-03-30 22:46:17
322,16976442376228143435,Couldn’t put it down,Needed tighter editing.,private,2024-02-20 01:57:34,2024-02-29 15:55:09
1298,7262334791974201489,Classic,Needed tighter editing.,public,2024-01-20 08:46:22,2024-02-02 02:04:31
59,11159904026037040794,Not my favorite,I learned a lot from this book.,private,2024-05-01 16:30:52,2024-05-10 05:05:02
196,6886981037929543222,Not my favorite,I learned a lot from this book.,public,2024-09-21 15:03:38,2024-09-29 20:45:27
1199,17585496922684529581,Overhyped,I learned a lot from this book.,public,2023-09-15 03:28:47,2023-10-02 13:38:04
383,4667772128839133819,Mixed feelings,Exceeded expectations.,public,2024-11-12 14:24:21,2024-12-04 02:00:10
955,12040954348072269829,Loved it,Exceeded expectations.,public,2023-06-26 00:29:54,2023-07-10 10:42:34
691,7173680915728658486,Great characters,I learned a lot from this book.,public,2023-10-01 20:29:31,2023-10-29 05:49:39
1214,18177853950392156318,Classic,Plot dragged in the middle.,public,2023-10-01 18:58:34,2023-10-03 03:34:25
1106,13510342208426522686,Couldn’t put it down,Would recommend to friends.,private,2023-01-31 09:31:09,2023-02-12 11:22:32
824,16460004673641023547,Not my favorite,Exceeded expectations.,public,2023-05-10 17:40:19,2023-05-30 10:53:50
966,16847628439124607311,Classic,Fantastic world-building and tension.,public,2025-10-18 03:21:49,2025-10-29 18:34:18
123,15227786816896601460,Solid read,Needed tighter editing.,public,2025-03-20 14:51:33,2025-04-14 12:00:40
270,2244260317994858901,"Slow start, strong finish",Exceeded expectations.,public,2024-11-10 08:33:04,2024-12-01 16:03:36
385,8978969003984064366,"Slow start, strong finish",Ending surprised me—in a good way.,public,2024-02-24 18:27:01,2024-02-26 02:39:26
1481,5816452112858404353,Classic,Exceeded expectations.,private,2025-03-18 07:58:19,2025-04-11 11:03:34
781,17475402872016402588,Classic,Exceeded expectations.,public,2024-11-11 07:49:35,2024-11-21 02:37:53
733,9862812172038496909,Page-turner,Exceeded expectations.,public,2024-10-31 14:14:58,2024-11-20 00:53:45
970,11215101123847037878,Overhyped,Ending surprised me—in a good way.,public,2024-10-10 00:09:13,2024-11-02 14:52:09
1227,434366100928280586,"Slow start, strong finish",Fantastic world-building and tension.,public,2024-03-16 05:54:29,2024-03-31 21:05:28
527,6525031555683579263,Couldn’t put it down,Needed tighter editing.,public,2023-10-24 13:05:16,2023-11-06 10:07:49
580,15961596223906731413,Great characters,Exceeded expectations.,public,2023-03-21 13:32:32,2023-04-15 01:47:22
530,12979150736452913232,Mixed feelings,Exceeded expectations.,private,2023-11-11 17:48:05,2023-12-05 03:22:32
557,35285836347055323,Couldn’t put it down,Fantastic world-building and tension.,public,2024-01-21 14:29:59,2024-02-05 22:01:40
1087,8049366432995321767,Great characters,I learned a lot from this book.,public,2025-09-17 04:21:20,2025-10-14 12:58:16
1243,2718680475922838702,Great characters,Exceeded expectations.,public,2025-06-30 10:40:10,2025-07-09 06:07:14
212,4155600386141982864,"Slow start, strong finish",I learned a lot from this book.,private,2025-02-25 10:54:58,2025-03-15 12:15:57
1009,14635687740255275306,Great characters,Exceeded expectations.,public,2024-09-26 19:58:56,2024-10-23 05:54:03
112,8585543815763434623,Couldn’t put it down,Would recommend to friends.,public,2024-11-08 20:15:31,2024-12-07 16:18:42
1483,9650146352420450054,Couldn’t put it down,Exceeded expectations.,public,2023-07-31 07:49:10,2023-08-18 10:52:47
1120,15487771028733029786,Classic,Well-paced and engaging.,public,2025-02-15 21:18:23,2025-03-07 16:17:49
556,4898858007974530960,Overhyped,Would recommend to friends.,public,2023-01-19 23:00:02,2023-01-20 23:36:31
1040,982025571446554273,Overhyped,Ending surprised me—in a good way.,private,2024-03-11 23:42:45,2024-04-06 01:58:53
1057,8849626067437719805,Overhyped,Plot dragged in the middle.,public,2023-10-12 20:12:43,2023-10-25 20:22:22
690,1465461358987774834,Page-turner,Characters felt real and memorable.,public,2025-06-30 02:12:27,2025-07-10 02:38:09
707,14555471177521586194,Great characters,I learned a lot from this book.,public,2025-06-25 18:13:09,2025-07-07 17:06:48
602,11771864400230611485,"Slow start, strong finish",Exceeded expectations.,public,2025-06-23 07:07:05,2025-07-17 01:41:37
202,3058738890379541058,Solid read,Dialogue shines throughout.,public,2024-06-18 03:50:35,2024-07-14 17:27:03
1366,5329797529925004251,Mixed feelings,Dialogue shines throughout.,public,2025-04-16 14:55:48,2025-04-18 12:43:34
1103,15007339081667423041,Solid read,Well-paced and engaging.,public,2025-07-27 18:24:37,2025-08-25 02:18:32
1119,5793457406633604318,"Slow start, strong finish",I learned a lot from this book.,public,2023-02-27 03:47:42,2023-03-01 04:17:20
1497,16394978763039596577,Overhyped,Ending surprised me—in a good way.,public,2024-05-28 13:03:35,2024-06-19 00:36:16
771,3273546117854351107,Classic,Plot dragged in the middle.,private,2023-02-09 22:59:53,2023-02-24 15:36:42
235,1603460940284014428,Page-turner,Exceeded expectations.,public,2024-05-06 15:26:52,2024-06-03 19:42:04
745,9879797928134713948,Loved it,Dialogue shines throughout.,public,2023-06-11 13:06:11,2023-07-05 00:54:37
456,17636683268945971708,Loved it,Needed tighter editing.,public,2024-11-11 17:10:11,2024-12-04 15:10:02
185,17209615775972831881,Great characters,Plot dragged in the middle.,public,2025-02-21 07:23:16,2025-03-18 17:30:09
318,10268485878320555589,Solid read,Would recommend to friends.,public,2023-07-06 17:32:05,2023-07-29 15:29:58
1038,2408130642222597622,Page-turner,Plot dragged in the middle.,private,2024-01-24 07:13:23,2024-02-16 06:28:31
1353,3493443812784254736,Not my favorite,Well-paced and engaging.,public,2023-02-05 20:04:45,2023-02-13 03:28:50
1068,7015185960194798602,Couldn’t put it down,I learned a lot from this book.,public,2023-10-28 14:04:31,2023-11-16 01:14:45
774,13362968962533560328,Couldn’t put it down,Would recommend to friends.,public,2023-11-27 14:55:54,2023-12-10 06:32:04
962,4926927375897235206,Great characters,Characters felt real and memorable.,public,2023-12-01 15:53:22,2023-12-19 08:13:13
1071,2517470679567228909,Overhyped,I learned a lot from this book.,public,2025-10-22 00:28:37,2025-10-23 00:17:58
79,9785598922471969210,Classic,Characters felt real and memorable.,public,2023-04-13 00:30:56,2023-04-20 12:35:25
824,654942363828776949,Loved it,Well-paced and engaging.,private,2023-08-28 08:41:04,2023-09-08 15:31:46
489,1169481458549950594,Overhyped,Ending surprised me—in a good way.,public,2024-09-30 06:26:11,2024-10-01 21:15:30
174,11403222913259495166,Solid read,Ending surprised me—in a good way.,public,2025-07-07 23:20:18,2025-07-24 16:27:05
764,14730894470317996465,Mixed feelings,Fantastic world-building and tension.,public,2024-09-01 12:15:14,2024-09-07 02:00:27
896,9701646423752413769,Classic,Fantastic world-building and tension.,public,2025-10-16 18:06:45,2025-11-09 19:56:35
946,6499591544342883348,Overhyped,Would recommend to friends.,public,2024-09-05 14:17:10,2024-09-06 15:12:36
592,7624651556349311258,Solid read,Fantastic world-building and tension.,public,2024-09-03 09:32:01,2024-09-03 21:05:16
1087,9919098633446691976,Not my favorite,Exceeded expectations.,public,2024-09-13 16:22:50,2024-09-14 10:37:03
682,17850744194391566110,Overhyped,Ending surprised me—in a good way.,private,2024-10-26 15:39:02,2024-11-22 01:32:48
517,3140223121700226626,Not my favorite,Ending surprised me—in a good way.,private,2024-05-08 05:15:05,2024-05-23 05:15:15
1454,2759585452563689008,Classic,Plot dragged in the middle.,public,2025-08-23 20:56:51,2025-08-31 06:28:02
1113,2236069246427806708,Not my favorite,Would recommend to friends.,public,2025-02-25 11:18:29,2025-03-26 01:50:30
1254,9697269421034221838,Couldn’t put it down,Needed tighter editing.,public,2024-02-21 03:25:16,2024-03-18 06:47:30
1034,9569936702975552629,Solid read,Needed tighter editing.,private,2024-04-13 16:09:34,2024-05-06 00:34:02
476,1302199343211617435,Couldn’t put it down,I learned a lot from this book.,public,2024-05-13 13:41:09,2024-05-16 15:51:04
390,175281126376898940,Mixed feelings,Ending surprised me—in a good way.,public,2023-12-05 01:57:33,2023-12-17 08:31:03
123,5704953636805541929,"Slow start, strong finish",I learned a lot from this book.,public,2024-12-28 05:11:19,2025-01-07 11:54:41
109,4768569367012716265,Page-turner,Well-paced and engaging.,private,2024-09-20 14:37:06,2024-09-22 07:36:43
404,10156632272077852064,Great characters,Would recommend to friends.,public,2023-08-16 05:30:29,2023-09-08 07:33:50
1409,15416499721864194125,Classic,Fantastic world-building and tension.,private,2023-01-21 13:32:26,2023-02-03 23:17:00
870,6922093788357276371,Couldn’t put it down,Well-paced and engaging.,private,2023-08-26 05:26:55,2023-09-06 04:17:45
759,747149848780526945,Classic,Characters felt real and memorable.,public,2024-09-11 20:18:14,2024-09-22 04:37:00
1452,13542402401076816448,Solid read,Plot dragged in the middle.,public,2023-10-28 10:59:11,2023-11-27 04:18:52
1388,6071184371991953742,Overhyped,I learned a lot from this book.,public,2025-01-03 04:40:31,2025-01-10 21:20:44
39,3383738178343495515,Solid read,Characters felt real and memorable.,public,2024-07-31 13:56:25,2024-08-28 23:10:25
380,18348055495465692568,Not my favorite,Ending surprised me—in a good way.,public,2024-05-28 20:26:01,2024-06-16 16:14:25
652,17009764692190615302,Not my favorite,Needed tighter editing.,private,2023-01-06 04:05:08,2023-01-28 04:39:29
777,2357287052834029820,Classic,Fantastic world-building and tension.,public,2024-10-30 03:56:40,2024-11-07 00:04:29
1494,11237248923493890834,Solid read,Plot dragged in the middle.,private,2023-12-05 02:18:19,2023-12-12 08:23:34
777,785641700451002726,Solid read,I learned a lot from this book.,public,2025-07-21 07:11:48,2025-08-06 08:15:14
1386,14974675434137186908,Couldn’t put it down,Fantastic world-building and tension.,public,2025-04-04 18:39:31,2025-04-09 10:27:39
72,6695960055250020986,Page-turner,I learned a lot from this book.,public,2025-01-08 03:27:45,2025-01-17 08:15:35
461,12886132162755339514,Great characters,Would recommend to friends.,private,2023-05-10 11:04:03,2023-05-31 05:35:30
1415,1321406729105950779,"Slow start, strong finish",Exceeded expectations.,public,2025-01-02 08:30:35,2025-01-27 17:48:46
1068,9021673031080693853,Not my favorite,Would recommend to friends.,public,2024-07-12 14:00:10,2024-07-30 15:11:18
1245,13054437103512516442,Mixed feelings,Ending surprised me—in a good way.,public,2023-05-20 19:45:06,2023-06-10 00:52:11
300,12610088179112175521,Great characters,Would recommend to friends.,public,2025-05-18 03:37:09,2025-05-24 15:11:58
499,17437667053519514289,Great characters,Needed tighter editing.,public,2023-01-19 17:19:01,2023-02-18 04:33:07
689,13977152347257104721,Solid read,Dialogue shines throughout.,public,2023-02-20 15:02:48,2023-03-22 07:24:31
899,6666172159666662969,Solid read,Would recommend to friends.,public,2025-06-23 22:18:31,2025-07-08 18:17:35
477,8541067327110463339,Solid read,I learned a lot from this book.,public,2023-08-04 10:44:22,2023-08-17 05:48:07
795,18075873075423286880,Mixed feelings,Exceeded expectations.,public,2024-03-19 09:40:16,2024-03-19 17:03:01
1067,7163303310995658642,Classic,Ending surprised me—in a good way.,public,2023-12-02 12:36:24,2023-12-25 00:40:21
97,1561764055593596506,Solid read,Fantastic world-building and tension.,public,2025-02-27 21:20:23,2025-03-23 15:06:26
925,12135574501853174997,Page-turner,Ending surprised me—in a good way.,public,2023-10-02 19:32:18,2023-10-31 14:09:07
1347,17833323271095795064,Great characters,Would recommend to friends.,private,2024-11-02 12:58:27,2024-11-20 19:02:06
1223,3732517878303737052,Couldn’t put it down,Would recommend to friends.,public,2024-06-01 16:24:51,2024-06-18 14:57:52
1262,9547542095516391961,Couldn’t put it down,Dialogue shines throughout.,public,2025-06-24 14:31:27,2025-07-13 07:31:29
1353,966524442801508319,Great characters,Exceeded expectations.,public,2025-01-19 09:50:31,2025-02-13 22:40:09
482,4709300782579881401,Classic,Would recommend to friends.,public,2024-03-13 16:05:28,2024-03-18 13:49:22
1226,14916419929168467915,Classic,Would recommend to friends.,public,2023-10-05 05:46:20,2023-10-21 21:26:01
257,5238169623942309289,Mixed feelings,I learned a lot from this book.,public,2025-10-19 18:52:35,2025-10-23 00:21:19
148,15257622076495647631,Classic,Ending surprised me—in a good way.,public,2024-07-21 22:43:49,2024-08-13 06:53:14
390,915818888662638101,Not my favorite,Plot dragged in the middle.,private,2023-09-15 07:24:48,2023-09-20 16:21:39
334,12604804295803018442,Page-turner,Fantastic world-building and tension.,public,2023-11-21 14:43:02,2023-12-08 23:03:48
262,5444660776401482306,Page-turner,Plot dragged in the middle.,private,2023-07-13 13:44:51,2023-07-18 09:52:15
1125,13917266733676973435,Loved it,Would recommend to friends.,public,2023-12-22 10:06:56,2024-01-19 09:06:37
71,13013600559941136514,Not my favorite,Ending surprised me—in a good way.,public,2024-06-15 12:46:20,2024-06-26 20:18:31
746,10903807346245355208,Overhyped,Well-paced and engaging.,public,2025-04-21 15:13:20,2025-04-21 16:05:29
930,1775646609122575380,Overhyped,Well-paced and engaging.,public,2023-10-25 11:18:33,2023-11-18 06:08:45
909,8796500886070123990,Mixed feelings,Would recommend to friends.,public,2023-05-22 19:30:08,2023-06-03 15:27:39
124,748370816482128434,Not my favorite,Ending surprised me—in a good way.,public,2023-12-09 14:10:56,2023-12-19 09:05:37
1100,9219948912945547588,Classic,Plot dragged in the middle.,public,2024-07-14 02:44:09,2024-08-12 03:58:12
1393,7057694674384924967,Couldn’t put it down,Needed tighter editing.,public,2023-06-10 04:55:43,2023-07-09 23:34:12
741,7515450140284054499,Loved it,Needed tighter editing.,public,2023-11-26 01:11:31,2023-12-22 20:07:24
214,445132850998318315,Mixed feelings,Fantastic world-building and tension.,public,2024-01-07 02:04:23,2024-01-30 18:34:37
944,15498256965913246593,Mixed feelings,Fantastic world-building and tension.,public,2024-10-01 20:08:47,2024-10-03 17:25:05
1370,8203077596710344985,Classic,Characters felt real and memorable.,public,2024-07-09 01:18:49,2024-07-30 00:48:24
636,1823029422578149113,Mixed feelings,Exceeded expectations.,public,2024-10-27 22:43:21,2024-11-12 15:17:13
780,14028993088707474347,Loved it,Exceeded expectations.,public,2024-08-15 06:54:07,2024-09-05 18:56:06
413,4003912005889908949,Great characters,Exceeded expectations.,public,2024-08-26 22:23:10,2024-09-08 15:57:40
287,9774822874174483682,Page-turner,Well-paced and engaging.,private,2025-09-07 01:45:59,2025-10-03 05:28:36
733,17335682886505606357,Overhyped,Exceeded expectations.,private,2025-07-26 15:27:12,2025-08-04 14:03:05
1413,2634125610205435778,"Slow start, strong finish",Needed tighter editing.,public,2023-02-16 19:28:26,2023-03-02 08:16:30
